"TambonID","TambonThai","TambonEng","TambonThaiShort","TambonEngShort","DistrictID","DistrictThai","DistrictEng","DistrictThaiShort","DistrictEngShort","ProvinceID","ProvinceThai","ProvinceEng","Region","RegionOfFour","RegionTravel","Metropolis","PostalCodeRemark","PostCodeMajor","PostCodeMinor"
101601,"แขวงวัดอรุณ","Khwaeng Wat Arun","วัดอรุณ","Wat Arun","1016","เขตบางกอกใหญ่","Khet Bangkok Yai","บางกอกใหญ่","Bangkok Yai",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10600","10600"
101602,"แขวงวัดท่าพระ","Khwaeng Wat Tha Phra","วัดท่าพระ","Wat Tha Phra","1016","เขตบางกอกใหญ่","Khet Bangkok Yai","บางกอกใหญ่","Bangkok Yai",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10600","10600"
101701,"แขวงห้วยขวาง","Khwaeng Huai Khwang","ห้วยขวาง","Huai Khwang","1017","เขตห้วยขวาง","Khet Huai Khwang","ห้วยขวาง","Huai Khwang",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10310","10310"
101702,"แขวงบางกะปิ","Khwaeng Bang Kapi","บางกะปิ","Bang Kapi","1017","เขตห้วยขวาง","Khet Huai Khwang","ห้วยขวาง","Huai Khwang",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10310","10310"
101704,"แขวงสามเสนนอก","Khwaeng Sam Sen Nok","สามเสนนอก","Sam Sen Nok","1017","เขตห้วยขวาง","Khet Huai Khwang","ห้วยขวาง","Huai Khwang",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10310","10310"
101801,"แขวงสมเด็จเจ้าพระยา","Khwaeng Somdet Chao Phraya","สมเด็จเจ้าพระยา","Somdet Chao Phraya","1018","เขตคลองสาน","Khet Khlong San","คลองสาน","Khlong San",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10600","10600"
101802,"แขวงคลองสาน","Khwaeng Khlong San","คลองสาน","Khlong San","1018","เขตคลองสาน","Khet Khlong San","คลองสาน","Khlong San",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10600","10600"
101803,"แขวงบางลำภูล่าง","Khwaeng Bang Lamphu Lang","บางลำภูล่าง","Bang Lamphu Lang","1018","เขตคลองสาน","Khet Khlong San","คลองสาน","Khlong San",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10600","10600"
101804,"แขวงคลองต้นไทร","Khwaeng Khlong Ton Sai","คลองต้นไทร","Khlong Ton Sai","1018","เขตคลองสาน","Khet Khlong San","คลองสาน","Khlong San",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10600","10600"
101901,"แขวงคลองชักพระ","Khwaeng Khlong Chak Phra","คลองชักพระ","Khlong Chak Phra","1019","เขตตลิ่งชัน","Khet Taling Chan","ตลิ่งชัน","Taling Chan",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10170","10170"
101902,"แขวงตลิ่งชัน","Khwaeng Taling Chan","ตลิ่งชัน","Taling Chan","1019","เขตตลิ่งชัน","Khet Taling Chan","ตลิ่งชัน","Taling Chan",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10170","10170"
101903,"แขวงฉิมพลี","Khwaeng Chimphli","ฉิมพลี","Chimphli","1019","เขตตลิ่งชัน","Khet Taling Chan","ตลิ่งชัน","Taling Chan",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10170","10170"
101904,"แขวงบางพรม","Khwaeng Bang Phrom","บางพรม","Bang Phrom","1019","เขตตลิ่งชัน","Khet Taling Chan","ตลิ่งชัน","Taling Chan",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10170","10170"
101905,"แขวงบางระมาด","Khwaeng Bang Ramat","บางระมาด","Bang Ramat","1019","เขตตลิ่งชัน","Khet Taling Chan","ตลิ่งชัน","Taling Chan",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10170","10170"
101907,"แขวงบางเชือกหนัง","Khwaeng Bang Chueak Nang","บางเชือกหนัง","Bang Chueak Nang","1019","เขตตลิ่งชัน","Khet Taling Chan","ตลิ่งชัน","Taling Chan",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10170","10170"
102004,"แขวงศิริราช","Khwaeng Sirirat","ศิริราช","Sirirat","1020","เขตบางกอกน้อย","Khet Bangkok Noi","บางกอกน้อย","Bangkok Noi",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10700","10700"
102005,"แขวงบ้านช่างหล่อ","Khwaeng Ban Chang Lo","บ้านช่างหล่อ","Ban Chang Lo","1020","เขตบางกอกน้อย","Khet Bangkok Noi","บางกอกน้อย","Bangkok Noi",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10700","10700"
102006,"แขวงบางขุนนนท์","Khwaeng Bang Khun Non","บางขุนนนท์","Bang Khun Non","1020","เขตบางกอกน้อย","Khet Bangkok Noi","บางกอกน้อย","Bangkok Noi",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10700","10700"
102007,"แขวงบางขุนศรี","Khwaeng Bang Khun Si","บางขุนศรี","Bang Khun Si","1020","เขตบางกอกน้อย","Khet Bangkok Noi","บางกอกน้อย","Bangkok Noi",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10700","10700"
102009,"แขวงอรุณอมรินทร์","Khwaeng Arun Ammarin","อรุณอมรินทร์","Arun Ammarin","1020","เขตบางกอกน้อย","Khet Bangkok Noi","บางกอกน้อย","Bangkok Noi",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10700","10700"
102105,"แขวงท่าข้าม","Khwaeng Tha Kham","ท่าข้าม","Tha Kham","1021","เขตบางขุนเทียน","Khet Bang Khun Thian","บางขุนเทียน","Bang Khun Thian",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10150","10150"
102107,"แขวงแสมดำ","Khwaeng Samae Dam","แสมดำ","Samae Dam","1021","เขตบางขุนเทียน","Khet Bang Khun Thian","บางขุนเทียน","Bang Khun Thian",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10150","10150"
102201,"แขวงบางหว้า","Khwaeng Bang Wa","บางหว้า","Bang Wa","1022","เขตภาษีเจริญ","Khet Phasi Charoen","ภาษีเจริญ","Phasi Charoen",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10160","10160"
102202,"แขวงบางด้วน","Khwaeng Bang Duan","บางด้วน","Bang Duan","1022","เขตภาษีเจริญ","Khet Phasi Charoen","ภาษีเจริญ","Phasi Charoen",10,"กรุงเทพมหานคร","Bangkok","ภาคกลาง","ภาคกลาง","ภาคกลาง","กรุงเทพมหานครและปริมณฑล",,"10160","10160"
